stock_code,stock_name,corp_code,corp_name,modify_date
065680,우주일렉트로,00390903,우주일렉트로,20260309
065690,파커스,00384762,파커스,20240502
065710,서호전기,00220622,서호전기,20241126
065770,CS,00303703,CS,20260602
065950,웰크론,00362159,웰크론,20221011
066130,하츠,00221728,하츠,20221207
066310,큐에스아이,00411446,큐에스아이,20220225
066360,체리부로,00216434,체리부로,20260309
066410,버킷스튜디오,00378220,버킷스튜디오,20230707
066430,아이로보틱스,00370200,아이로보틱스,20260331
066570,LG전자,00401731,LG전자,20260324
066575,LG전자우,,,
066590,스모트로닉,00301422,스모트로닉,20260401
066620,국보디자인,00253985,국보디자인,20240325
066670,디티씨,00371740,디티씨,20260504
066700,테라젠이텍스,00249894,테라젠이텍스,20241015
066790,씨씨에스,00249441,씨씨에스,20260630
066830,제노텍,00393618,제노텍,20220224
066900,디에이피,00303192,디에이피,20260820
066910,손오공,00306870,손오공,20260323
066970,엘앤에프,00398701,엘앤에프,20251223
066980,한성크린텍,00389998,한성크린텍,20260327
067000,조이시티,00397252,조이시티,20241219
067010,이씨에스,00400060,이씨에스,20230223
067080,대화제약,00210740,대화제약,20240701
067160,SOOP,00399694,SOOP,20260507
067170,오텍,00397289,오텍,20260518
067280,멀티캠퍼스,00425351,멀티캠퍼스,20260401
067290,JW신약,00110431,JW신약,20260224
067310,하나마이크론,00445054,하나마이크론,20240919
067370,선바이오,00407036,선바이오,20260313
067390,아스트,00409681,아스트,20240813
067570,엔브이에이치코리아,00146436,엔브이에이치코리아,20260401
067630,HLB생명과학,00365590,HLB생명과학,20260401
067730,로지시스,00238199,로지시스,20240508
067770,세진티에스,00406727,세진티에스,20230222
067830,세이브존I&C,00422895,세이브존I&C,20260316
067900,와이엔텍,00190756,와이엔텍,20251230
067920,이글루,00364847,이글루,20221129
067990,도이치모터스,00449379,도이치모터스,20230223
068050,팬엔터테인먼트,00397191,팬엔터테인먼트,20240819
068100,케이웨더,00426828,케이웨더,20240222
068240,다원시스,00523307,다원시스,20260305
068270,셀트리온,00413046,셀트리온,20260325
068290,삼성출판사,00423690,삼성출판사,20221205
068330,일신바이오,00385415,일신바이오,20250430
068760,셀트리온제약,00541349,셀트리온제약,20240701
068790,DMS,00361594,DMS,20230331
068930,디지털대성,00398808,디지털대성,20230223
068940,셀피글로벌,00308896,셀피글로벌,20251002
069080,웹젠,00405320,웹젠,20221206
069140,누리플랜,00410997,누리플랜,20231220
069260,TKG휴켐스,00426086,티케이지휴켐스,20260602
069330,유아이디,00400121,유아이디,20250225
069410,엔텔스,00415707,엔텔스,20240322
069460,대호에이엘,00428729,대호에이엘,20260630
069510,에스텍,00306719,에스텍,20251126
069540,빛과전자,00367482,빛과전자,20250702
069620,대웅제약,00427483,대웅제약,20240329
069640,한세엠케이,00357360,한세엠케이,20240329
069730,DSR제강,00151298,DSR제강,20250624
069920,엑시온그룹,00426068,엑시온그룹,20260819
069960,현대백화점,00428251,현대백화점,20240208
070300,퀀텀레일,00683007,퀀텀레일,20260807
070590,인티큐브,00470829,인티큐브,20260409
070960,모나용평,00365989,모나용평,20250826
071050,한국금융지주,00432102,한국금융지주,20221228
071055,한국금융지주우,,,
071090,하이스틸,00435312,하이스틸,20221219
071200,인피니트헬스케어,00435969,인피니트헬스케어,20241219
071280,로체시스템즈,00363486,로체시스템즈,20221102
071320,지역난방공사,00159698,지역난방공사,20260406
071670,에이테크솔루션,00384887,에이테크솔루션,20260320
071840,롯데하이마트,00158307,롯데하이마트,20260803
071850,캐스텍코리아,00302582,캐스텍코리아,20260320
071950,코아스,00210856,코아스,20260330
071970,HD현대마린엔진,00406046,HD현대마린엔진,20260325
072020,중앙백신,00415327,중앙백신,20260325
072130,유엔젤,00416654,유엔젤,20230130
072470,우리산업홀딩스,00359623,우리산업홀딩스,20221206
072710,농심홀딩스,00459871,농심홀딩스,20260327
072770,멤레이비티,00583026,멤레이비티,20251229
072870,메가스터디,00422284,메가스터디,20221202
072950,빛샘전자,00359261,빛샘전자,20260313
072990,에이치시티,00527464,에이치시티,20260805
073010,케이에스피,00328191,케이에스피,20260323
073110,엘엠에스,00494218,엘엠에스,20230411
073190,듀오백,00407771,듀오백,20260820
073240,금호타이어,00481454,금호타이어,20260710
073490,LIG아큐버,00462121,LIG아큐버,20260415
073540,에프알텍,00442561,에프알텍,20260313
073560,우리손에프앤지,00413417,우리손에프앤지,20230403
073570,리튬포어스,00440712,리튬포어스,20260316
073640,테라사이언스,00373021,테라사이언스,20241121
074430,아미노로직스,00466428,아미노로직스,20240502
074600,원익QnC,00468374,원익QnC,20240307
074610,이엔플러스,00469799,이엔플러스,20260407
075130,플랜티넷,00490179,플랜티넷,20221201
075180,새론오토모티브,00305668,새론오토모티브,20260331
075580,세진중공업,00415628,세진중공업,20260401
075970,동국알앤에스,00472890,동국알앤에스,20230323
076080,웰크론한텍,00487546,웰크론한텍,20250326
076340,지에이이노더스,00321204,지에이이노더스,20250421
076610,해성옵틱스,00483735,해성옵틱스,20231128
077360,덕산하이메탈,00471068,덕산하이메탈,20241104
077500,유니퀘스트,00414601,유니퀘스트,20221212
077970,STX엔진,00480455,STX엔진,20230331
078000,텔코웨어,00361488,텔코웨어,20250331
078020,LS증권,00330424,LS증권,20260325
078070,유비쿼스홀딩스,00411385,유비쿼스홀딩스,20221208
078130,국일제지,00104573,국일제지,20260330
078140,대봉엘에스,00442826,대봉엘에스,20250908
078150,HB테크놀러지,00255275,HB테크놀러지,20260325
078160,메디포스트,00453929,메디포스트,20240701
078340,컴투스,00476498,컴투스,20251017
078350,한양디지텍,00488989,한양디지텍,20260130
078520,에이블씨엔씨,00400857,에이블씨엔씨,20260319
078590,휴림에이텍,00230814,휴림에이텍,20240321
078600,대주전자재료,00177816,대주전자재료,20221207
078860,아이오케이이엔엠,00543204,아이오케이이엔엠,20260611
078890,가온그룹,00441304,가온그룹,20230417
078930,GS,00500254,GS,20221227
078935,GS우,,,
079000,와토스코리아,00455875,와토스코리아,20260331
079160,CJ CGV,00303873,CJ CGV,20250326
079170,한창산업,00202839,한창산업,20221201
079190,케스피온,00479705,케스피온,20260406
079370,제우스,00442570,제우스,20260311
079430,현대리바트,00300548,현대리바트,20260325
079550,LIG디펜스앤에어로스페이스,00503668,LIG디펜스앤에어로스페이스,20260415
079650,서산,00130408,서산,20241022
079810,APS이노베이션,00445160,APS이노베이션,20260415
079900,전진건설로봇,00372129,전진건설로봇,20250901
079940,가비아,00506294,가비아,20251120
079950,인베니아,00409371,인베니아,20231117
079960,동양이엔피,00178790,동양이엔피,20260317
079970,투비소프트,00596260,투비소프트,20250106
079980,휴비스,00362238,휴비스,20240327
080010,이상네트웍스,00454399,이상네트웍스,20231006
080160,모두투어,00456218,모두투어,20230713
080220,제주반도체,00447487,제주반도체,20260401
080420,모다이노칩,00480048,모다이노칩,20250808
080470,성창오토텍,00486370,성창오토텍,20260330
080520,오디텍,00529815,오디텍,20221208
080530,코디,00308559,코디,20260721
080580,오킨스전자,00543107,오킨스전자,20230223
080720,한국유니온제약,00532855,한국유니온제약,20260803
081000,일진다이아,00508274,일진다이아,20260320
081150,티플랙스,00497631,티플랙스,20250502
081180,쎄크,00406222,쎄크,20260220
081580,성우전자,00364306,성우전자,20221212
081660,미스토홀딩스,00195229,미스토홀딩스,20250428
082210,옵트론텍,00327396,옵트론텍,20260327
082270,젬백스,00492894,젬백스,20251224
082640,동양생명,00117267,동양생명,20250702
082660,코스나인,00442455,코스나인,20251120
082740,한화엔진,00361008,한화엔진,20260309
082800,비보존 제약,00533191,비보존 제약,20230703
082850,우리바이오,00369107,우리바이오,20241113
082920,비츠로셀,00154718,비츠로셀,20221209
083310,엘오티베큠,00484682,엘오티베큠,20221209
083420,그린케미칼,00454946,그린케미칼,20260317
083450,GST,00540863,GST,20250327
083470,이엠앤아이,00475718,이엠앤아이,20260225
083500,에프엔에스테크,00476036,에프엔에스테크,20230216
083550,케이엠,00242934,케이엠,20250401
083640,인콘,00475976,인콘,20260401
083650,비에이치아이,00409788,비에이치아이,20251209
083660,CSA 코스믹,00406037,CSA 코스믹,20260401
083790,CG인바이츠,00407814,CG인바이츠,20260330
083930,아바코,00442145,아바코,20220225
084010,대한제강,00113225,대한제강,20260310
084110,휴온스글로벌,00228059,휴온스글로벌,20250401
084180,수성웹툰,00243979,수성웹툰,20260723
084370,유진테크,00531014,유진테크,20250901
084440,유비온,00531078,유비온,20251124
084650,랩지노믹스,00545114,랩지노믹스,20250624
084670,동양고속,00540641,동양고속,20240329
084680,이월드,00540605,이월드,20260130
084690,대상홀딩스,00539274,대상홀딩스,20221206
084695,대상홀딩스우,,,
084730,팅크웨어,00438036,팅크웨어,20220221
084850,아이티엠반도체,00579980,아이티엠반도체,20260313
084870,TBH글로벌,00409672,티비에이치글로벌,20230922
084990,헬릭스미스,00359395,헬릭스미스,20250115
085310,엔케이,00172228,엔케이,20250811
085620,미래에셋생명,00112332,미래에셋생명,20260720
085660,차바이오텍,00525679,차바이오텍,20260305
085670,뉴프렉스,00493510,뉴프렉스,20260515
085810,알티캐스트,00364254,알티캐스트,20251231
085910,네오티스,00447928,네오티스,20230206
086040,바이오톡스텍,00447502,바이오톡스텍,20221202
086060,진바이오텍,00491053,진바이오텍,20221123
086220,광동헬스바이오,00523176,광동헬스바이오,20260305
086280,현대글로비스,00360595,현대글로비스,20240108
086390,유니테스트,00540447,유니테스트,20250331
086450,동국제약,00114808,동국제약,20240701
086520,에코프로,00536541,에코프로,20241227
086670,비엠티,00524786,비엠티,20260325
086710,선진뷰티사이언스,00132202,선진뷰티사이언스,20250220
086790,하나금융지주,00547583,하나금융지주,20260306
086820,바이오솔루션,00560982,바이오솔루션,20251201
086890,이수앱지스,00526872,이수앱지스,20260303
086900,메디톡스,00580199,메디톡스,20240701
086960,MDS테크,00445841,MDS테크,20250224
086980,쇼박스,00303794,쇼박스,20241125
087010,펩트론,00415868,펩트론,20260309
087260,모바일어플라이언스,00556615,모바일어플라이언스,20260630
087600,픽셀플러스,00495086,픽셀플러스,20240327
088130,동아엘텍,00489243,동아엘텍,20260323
088260,이리츠코크렙,00544452,이리츠코크렙,20260320
088280,쏘닉스,00561723,쏘닉스,20231107
088290,이원컴포텍,00409140,이원컴포텍,20260529
088340,유라클,00407294,유라클,20260224
088350,한화생명,00113058,한화생명,20250806
088390,이녹스,00494476,이녹스,20250331
088790,진도,00557933,진도,20240829
088800,에이스테크,00556907,에이스테크,20250401
088910,동우팜투테이블,00228712,동우팜투테이블,20230403
088980,맥쿼리인프라,00435297,맥쿼리인프라,20200715
089010,켐트로닉스,00371485,켐트로닉스,20250102
089030,테크윙,00535676,테크윙,20240223
089140,넥스턴앤롤코리아,00416414,넥스턴앤롤코리아,20251114
089150,케이씨티,00441447,케이씨티,20240327
089230,THE E&M,00519252,THE E&M,20260119
089470,HDC현대EP,00357935,HDC현대EP,20260327
089590,제주항공,00555874,제주항공,20221227
089600,KT나스미디어,00486097,KT나스미디어,20250821
089790,제이티,00365457,제이티,20240402
089850,유비벨록스,00592653,유비벨록스,20240418
089860,롯데렌탈,00545716,롯데렌탈,20230324
089890,코세스,00365934,코세스,20240221
089970,브이엠,00544577,브이엠,20240424
089980,상아프론테크,00181299,상아프론테크,20221230
090080,평화산업,00573579,평화산업,20230330
090150,아이윈,00365624,아이윈,20260401
090350,노루페인트,00583442,노루페인트,20260323
090355,노루페인트우,,,
090360,로보스타,00536523,로보스타,20240326
090370,메타랩스,00442835,메타랩스,20260622
090410,덕신이피씨,00454937,덕신이피씨,20260319
090430,아모레퍼시픽,00583424,아모레퍼시픽,20240102
090435,아모레퍼시픽우,,,
090460,비에이치,00447609,비에이치,20230620
090470,제이스로보틱스,00493185,제이스로보틱스,20260427
090710,휴림로봇,00540429,휴림로봇,20221207
090850,현대이지웰,00656951,현대이지웰,20250325
091120,이엠텍,00541163,이엠텍,20260327
091340,S&K폴리텍,00580667,S&K폴리텍,20251105
091440,한울소재과학,00560122,한울소재과학,20260401
091580,상신이디피,00480783,상신이디피,20250401
091590,남화토건,00108001,남화토건,20260615
091700,파트론,00490151,파트론,20230327
091810,트리니티항공,00671376,트리니티항공,20260514
091970,LSK아이로봇,00542074,LSK아이로봇,20260623
092040,아미코젠,00545734,아미코젠,20240701
092070,디엔에프,00569691,디엔에프,20260327
092130,이크레더블,00634728,이크레더블,20230330
092190,서울바이오시스,00488402,서울바이오시스,20250328
092200,디아이씨,00112165,디아이씨,20230216
092220,KEC,00589127,KEC,20250328
092230,KPX홀딩스,00587466,KPX홀딩스,20221128
092300,현우산업,00367455,현우산업,20230220
092440,기신정기,00106614,기신정기,20240813
092460,한라IMS,00528515,한라IMS,20250327
092590,럭스피아,00578325,럭스피아,20260312
092600,앤씨앤,00537337,앤씨앤,20260814
092730,네오팜,00551920,네오팜,20230713
092780,DYP,00117726,DYP,20260324
092790,넥스틸,00220613,넥스틸,20260401
092870,엑시콘,00611736,엑시콘,20260327
093050,LF,00593032,LF,20221209
093190,빅솔론,00478900,빅솔론,20230217
093240,형지엘리트,00441243,형지엘리트,20241002
093320,케이아이엔엑스,00603348,케이아이엔엑스,20240902
093370,후성,00595191,후성,20240314
093380,풍강,00155373,풍강,20221027
093510,엔지브이아이,00521433,엔지브이아이,20260310
093520,매커스,00596677,매커스,20260401
093640,케이알엠,00536888,케이알엠,20231215
093920,서원인텍,00445799,서원인텍,20221220
094170,동운아나텍,00695969,동운아나텍,20221130
094280,효성ITX,00414850,효성 ITX,20240719
094360,칩스앤미디어,00579971,칩스앤미디어,20230222
094480,갤럭시아머니트리,00587457,갤럭시아머니트리,20230102
094800,맵스리얼티,00600013,맵스리얼티,20251031
094820,일진파워,00485177,일진파워,20230214
094840,슈프리마에이치큐,00599957,슈프리마에이치큐,20221206
094850,참좋은여행,00606770,참좋은여행,20250324
094860,네오리진,00599106,네오리진,20260401
094940,푸른로보틱스,00537832,푸른로보틱스,20260528
094970,제이엠티,00533508,제이엠티,20221206
095190,신화프리텍,00526951,신화프리텍,20260417
095270,웨이브일렉트로,00526696,웨이브일렉트로,20260406
095340,ISC,00572905,ISC,20260327
095500,미래나노텍,00526836,미래나노텍,20260318
095570,AJ네트웍스,00365387,AJ네트웍스,20260327
095610,테스,00524421,테스,20260410
095660,네오위즈,00628860,네오위즈,20260813
095700,제넥신,00545929,제넥신,20260311
095720,웅진씽크빅,00628189,웅진씽크빅,20260410
095910,에스에너지,00585538,에스에너지,20260401
096240,크레버스,00525882,크레버스,20231218
096250,와이즈넛,00351427,와이즈넛,20250205
096350,대창솔루션,00177870,대창솔루션,20260401
096530,씨젠,00788773,씨젠,20240325
096610,알에프세미,00516246,알에프세미,20260305
096630,에스코넥,00573269,에스코넥,20250331
096690,에이루트,00608839,에이루트,20221201
096760,JW홀딩스,00632304,JW홀딩스,20240328
096770,SK이노베이션,00631518,SK이노베이션,20260609
096775,SK이노베이션우,,,
096870,엘디티,00540571,엘디티,20260327
097230,HJ중공업,00633835,HJ중공업,20260330
097520,엠씨넥스,00564562,엠씨넥스,20230227
097780,에코볼트,00562360,에코볼트,20260102
097800,윈팩,00536286,윈팩,20260306
097870,효성오앤비,00367385,효성오앤비,20220812
097950,CJ제일제당,00635134,CJ제일제당,20260325
097955,CJ제일제당 우,,,
098070,한텍,00404941,한텍,20260504
098120,마이크로컨텍솔,00568188,마이크로컨텍솔,20230223
098460,고영,00579999,고영,20260312
098660,에스티오,00612188,에스티오,20221129
099190,아이센스,00550994,아이센스,20230223
099220,SDN,00574611,SDN,20240401
099320,쎄트렉아이,00449254,쎄트렉아이,20240701
099390,브레인즈컴퍼니,00642897,브레인즈컴퍼니,20230224
099410,동방선기,00526678,동방선기,20260401
099430,바이오플러스,00636656,바이오플러스,20230215
099440,스맥,00580056,스맥,20260401
099520,DGI,00627029,DGI,20260310
099750,이지케어텍,00490090,이지케어텍,20241115
100030,인지소프트,00641171,인지소프트,20221213
100090,SK오션플랜트,00480367,SK오션플랜트,20260401
100120,뷰웍스,00609324,뷰웍스,20220228
100130,동국S&C,00415594,동국S&C,20240327
100220,비상교육,00520887,비상교육,20260319
100250,진양홀딩스,00646732,진양홀딩스,20230516
100590,머큐리,00364740,머큐리,20260327
100660,서암기계공업,00166528,서암기계공업,20250918
100700,세운메디칼,00362201,세운메디칼,20250728
100790,미래에셋벤처투자,00340096,미래에셋벤처투자,20260313
100840,SNT에너지,00648721,SNT에너지,20260515
101000,KS인더스트리,00618410,KS인더스트리,20260327
101140,인바이오젠,00652423,인바이오젠,20240411
101160,월덱스,00580065,월덱스,20260310
101170,우림피티에스,00567222,우림피티에스,20260227
101240,씨큐브,00520610,씨큐브,20230823
101330,모베이스,00498001,모베이스,20240913
101360,에코앤드림,00619640,에코앤드림,20260504
101400,엔시트론,00641393,엔시트론,20250909
101490,에스앤에스텍,00411048,에스앤에스텍,20260316
101530,해태제과식품,00428321,해태제과식품,20240701
101670,하이드로리튬,00527491,하이드로리튬,20260630
101680,한국정밀기계,00257732,한국정밀기계,20221109
101730,위메이드맥스,00643656,위메이드맥스,20260325
101930,인화정공,00482426,인화정공,20260304
101970,우양에이치씨,00450931,우양에이치씨,20250328
102120,어보브반도체,00591441,어보브반도체,20251215
102260,동성케미컬,00679314,동성케미컬,20250502
102370,케이옥션,00668600,케이옥션,20250908
102460,이연제약,00145598,이연제약,20230802
102710,이엔에프테크놀로지,00530185,이엔에프테크놀로지,20260325
102940,코오롱생명과학,00525642,코오롱생명과학,20260327
102950,아하,00677334,아하,20260410
103140,풍산,00684714,풍산,20260715
103230,에스앤더블류,00137012,에스앤더블류,20221205
103590,일진전기,00683469,일진전기,20260320
103660,씨앗,00762377,씨앗,20260402
103840,우양,00486875,우양,20251124
104040,디에스엠,00442905,디에스엠,20260420
104200,NHN벅스,00645089,NHN벅스,20260512
104460,디와이피엔에프,00602136,디와이피엔에프,20241202
104480,티케이케미칼,00693554,티케이케미칼,20250804
104540,코렌텍,00541437,코렌텍,20260316
104620,노랑풍선,00632845,노랑풍선,20260311
104700,한국철강,00687711,한국철강,20260304
104830,원익머트리얼즈,00623661,원익머트리얼즈,20230109
105330,케이엔더블유,00606664,케이엔더블유,20260325
105550,엣지파운드리,00766106,엣지파운드리,20240620
105560,KB금융,00688996,KB금융,20250108
105630,한세실업,00728638,한세실업,20251107
105740,디케이락,00533003,디케이락,20260317
105760,포스뱅크,00862312,포스뱅크,20240129
105840,우진,00173944,우진,20211210
106080,케이이엠텍,00542898,케이이엠텍,20260630
106190,하이텍팜,00409964,하이텍팜,20260504
106240,파인테크닉스,00755739,파인테크닉스,20260306
107590,미원홀딩스,00706715,미원홀딩스,20260330
107600,새빗켐,00862880,새빗켐,20250509
107640,한중엔시에스,00474588,한중엔시에스,20260716
108230,톱텍,00531917,톱텍,20230410
108320,LX세미콘,00525934,LX세미콘,20240322
108380,대양전기공업,00111193,대양전기공업,20221213
108490,로보티즈,00946030,로보티즈,20220217
108670,LX하우시스,00759513,LX하우시스,20260325
108675,LX하우시스우,,,
108860,셀바스AI,00666064,셀바스AI,20230215
109070,주성코퍼레이션,00753643,주성코퍼레이션,20240503
109080,옵티시스,00660291,옵티시스,20221208
109610,에스와이,00535481,에스와이,20250331
109670,씨싸이트,00492706,씨싸이트,20260327
109740,디에스케이,00530121,디에스케이,20220223
109820,진매트릭스,00552992,진매트릭스,20220224
109860,동일금속,00118284,동일금속,20220225
109960,앱토크롬,00653194,앱토크롬,20250917
110020,전진바이오팜,00632793,전진바이오팜,20220503
110790,크리스에프앤씨,00522007,크리스에프앤씨,20251126
110990,디아이티,00576798,디아이티,20240418
111110,호전실업,00226316,호전실업,20241203
111380,동인기연,00367710,동인기연,20231121
111710,남화산업,00245694,남화산업,20260325
111770,영원무역,00776820,영원무역,20230223
112040,위메이드,00444329,위메이드,20260304
112190,KC산업,00366517,KC산업,20260504
112290,와이씨켐,00619507,와이씨켐,20230417
112610,씨에스윈드,00670340,씨에스윈드,20241028
113810,디젠스,00576789,디젠스,20221212
114090,GKL,00557508,GKL,20241203
114190,강원에너지,00100601,강원에너지,20260206
114450,그린생명과학,00532059,그린생명과학,20240701
114630,폴라리스우노,00663669,폴라리스우노,20250221
114810,한솔아이원스,00625942,한솔아이원스,20240527
114840,아이패밀리에스씨,00692254,아이패밀리에스씨,20240223
114920,대주이엔티,00414540,대주이엔티,20240401
115160,휴맥스,00787057,휴맥스,20260504
115180,큐리언트,01042650,큐리언트,20260305
115310,인포바인,00491415,인포바인,20260311
115440,우리넷,00664048,우리넷,20240201
115450,HLB테라퓨틱스,00552859,HLB테라퓨틱스,20260330
115480,씨유메디칼,00681249,씨유메디칼,20251127
115500,케이씨에스,00441650,케이씨에스,20221201
115530,씨엔플러스,00660033,씨엔플러스,20260306
115570,스타플렉스,00405959,스타플렉스,20250204
115610,이미지스,00694942,이미지스,20260803
116100,태양기계,00442631,태양기계,20260310
117580,대성에너지,00787376,대성에너지,20260306
117670,알파칩스,00605124,알파칩스,20250904
117730,티로보틱스,00867098,티로보틱스,20220221
118000,메타케어,00791209,메타케어,20260310
118990,모트렉스,00876908,모트렉스,20251212
119500,포메탈,00188797,포메탈,20221228
119610,인터로조,00604426,인터로조,20230222
119650,KC코트렐,00797364,KC코트렐,20241022
119830,아이텍,00626011,아이텍,20221207
119850,지엔씨에너지,00626464,지엔씨에너지,20260304
120030,조선선재,00796994,조선선재,20230727
120110,코오롱인더,00795135,코오롱인더,20260401
120115,코오롱인더우,,,
120240,대정화금,00250997,대정화금,20221206
121060,유니포인트,00445869,유니포인트,20260306
121440,골프존홀딩스,00674498,골프존홀딩스,20260403
121600,나노신소재,00439965,나노신소재,20221121
121800,비덴트,00693651,비덴트,20260701
121850,코이즈,00807397,코이즈,20221205
121890,에스디시스템,00604815,에스디시스템,20221201
122310,제노레이,00799539,제노레이,20250401
122350,삼기,00799177,삼기,20260327
122450,KX,00657987,KX,20250331
122640,예스티,00530556,예스티,20221205
122690,서진오토모티브,00800145,서진오토모티브,20221110
122830,원포유,00337296,원포유,20240523
122870,와이지엔터테인먼트,00613318,와이지엔터테인먼트,20240401
122900,아이마켓코리아,00360142,아이마켓코리아,20250514
122990,와이솔,00759294,와이솔,20230216
123010,알엔티엑스,00615723,알엔티엑스,20260804
123040,엠에스오토텍,00259545,엠에스오토텍,20250110
123330,제닉,00624998,제닉,20260306
123410,코리아에프티,00803425,코리아에프티,20260302
123420,위메이드플레이,00815767,위메이드플레이,20260303
123570,이엠넷,00616290,이엠넷,20260309
123690,한국화장품,00823429,한국화장품,20221130
123700,SJM,00815369,에스제이엠,20251212
123750,알톤,00821607,알톤,20250408
123840,뉴온,00809429,뉴온,20260508
123860,아나패스,00761952,아나패스,20221207
123890,한국자산신탁,00404701,한국자산신탁,20260330
124500,아이티센글로벌,00620868,아이티센글로벌,20250904
124560,태웅로직스,00562245,태웅로직스,20250402
125020,티씨머티리얼즈,00381756,티씨머티리얼즈,20250729
125210,아모그린텍,00611912,아모그린텍,20240228
125490,한라캐스트,00683061,한라캐스트,20250820
126340,비나텍,00563518,비나텍,20230220
126560,현대퓨처넷,00403632,현대퓨처넷,20240206
126600,BGF에코머티리얼즈,00599595,BGF에코머티리얼즈,20231213
126640,화신정공,00825223,화신정공,20240425
126700,하이비젼시스템,00825959,하이비젼시스템,20240701
126720,수산인더스트리,00193328,수산인더스트리,20260504
126730,코칩,00446901,코칩,20240507
126880,제이엔케이글로벌,00442154,제이엔케이글로벌,20250224
127120,제이에스링크,00642541,제이에스링크,20260723
127710,아시아경제,00665676,아시아경제,20250401
127980,화인써키트,00527002,화인써키트,20250421
128540,에코캡,00870481,에코캡,20240401
128660,피제이메탈,00829380,피제이메탈,20260702
128820,대성산업,00828789,대성산업,20231020
128940,한미약품,00828497,한미약품,20260401
129260,인터지스,00151368,인터지스,20260114
129890,앱코,01207716,앱코,20251128
129920,대성하이텍,00577335,대성하이텍,20221208
130500,GH신소재,00491938,GH신소재,20260331
130580,나이스디앤비,00606293,나이스디앤비,20240930
130660,한전산업,00194947,한전산업,20260319
130740,티피씨글로벌,00578538,티피씨글로벌,20240227
131030,옵투스제약,00831428,옵투스제약,20260604
131090,시큐브,00402110,시큐브,20251010
131100,티엔엔터테인먼트,00814786,티엔엔터테인먼트,20260805
131180,딜리,00629212,딜리,20250219
131220,대한과학,00608316,대한과학,20260224
131290,티에스이,00372226,티에스이,20250331
131370,알서포트,00838962,알서포트,20240524
131400,이브이첨단소재,00533924,이브이첨단소재,20260324
131760,파인텍,00820352,파인텍,20260206
131970,두산테스나,00563545,두산테스나,20260401
133750,메가엠디,00807555,메가엠디,20260304
133820,화인베스틸,00661847,화인베스틸,20250401
134060,이퓨쳐,00788737,이퓨쳐,20260130
134380,미원화학,00855163,미원화학,20230322
134580,탑코미디어,00608699,탑코미디어,20260311
134790,시디즈,00852087,시디즈,20250331
136150,원일티엔아이,00488244,원일티엔아이,20260401
136410,아셈스,00922304,아셈스,20230223
136480,하림,00857727,하림,20221213
136490,선진,00855093,선진,20240701
136540,윈스테크넷,00868705,윈스테크넷,20250416
136660,큐엠씨,00816696,큐엠씨,20260316
137080,나래나노텍,00362122,나래나노텍,20251103
137310,에스디바이오센서,00854997,에스디바이오센서,20250327
137400,피엔티,00612294,피엔티,20230223
137940,넥스트아이,00614593,넥스트아이,20240111
137950,제이씨케미칼,00664853,제이씨케미칼,20260327
138040,메리츠금융지주,00860332,메리츠금융지주,20230105
138070,신진에스엠,00577380,신진에스엠,20241210
138080,오이솔루션,00571483,오이솔루션,20251022
138360,앤로보틱스,00808068,앤로보틱스,20260303
138610,나이벡,00767628,나이벡,20240701
138930,BNK금융지주,00858364,BNK금융지주,20230320
139130,iM금융지주,00878915,iM금융지주,20250415
139480,이마트,00872984,이마트,20240329
139670,키네마스터,00535375,키네마스터,20260326
139990,아주스틸,00486705,아주스틸,20250109
140070,서플러스글로벌,00599285,서플러스글로벌,20230223
140410,메지온,00808022,메지온,20221227
140430,카티스,01116265,카티스,20260528
140520,대창스틸,00112721,대창스틸,20221201
140610,엔솔바이오사이언스,01018802,엔솔바이오사이언스,20221201
140660,위월드,00663289,위월드,20220225
140670,알에스오토메이션,00858124,알에스오토메이션,20230216
140860,파크시스템스,00244747,파크시스템스,20260407
141000,비아트론,00610083,비아트론,20260312
141080,리가켐바이오,00842619,리가켐바이오,20260504
142210,유니트론텍,00879020,유니트론텍,20230220
142280,녹십자엠에스,00513948,녹십자엠에스,20260511
142760,모아라이프플러스,00587925,모아라이프플러스,20240417
143160,아이디스,00883980,아이디스,20221129
143210,핸즈코퍼레이션,00119140,핸즈코퍼레이션,20260401
143240,사람인,00857480,사람인,20250304
143540,영우디에스피,00569646,영우디에스피,20230220
144510,지씨셀,01010642,지씨셀,20250326
144960,뉴파워프라즈마,00521390,뉴파워프라즈마,20241126
145020,휴젤,00888347,휴젤,20250917
145170,노브랜드,00305941,노브랜드,20260323
145210,다이나믹디자인,00453488,다이나믹디자인,20250822
145270,케이탑리츠,00861076,케이탑리츠,20230330
145720,덴티움,00526599,덴티움,20240715
145990,삼양사,00896285,삼양사,20260327
145995,삼양사우,,,
146060,율촌,00495633,율촌,20260616
146320,비씨엔씨,01301623,비씨엔씨,20220429
147760,피엠티,00654175,피엠티,20260401
147830,제룡산업,00899556,제룡산업,20240709
148150,세경하이테크,00913689,세경하이테크,20230703
148250,알엔투테크놀로지,00915508,알엔투테크놀로지,20260702
148780,비큐AI,00980043,비큐AI,20250818
148930,에이치와이티씨,00885906,에이치와이티씨,20250701
149010,아이케이세미콘,00861100,아이케이세미콘,20220826
149950,아바텍,00442048,아바텍,20220225
149980,하이로닉,00977641,하이로닉,20260311
150900,파수AI,00638487,파수AI,20260508
151860,KG에코솔루션,00366137,KG에코솔루션,20260327
